
2020-01-03T15:47:24+03:00 ==> Folder: 5 | 
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (16/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (19/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (7/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (13/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (10/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (19/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (19/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (22/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (16/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (25/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (25/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (13/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (19/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (22/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (7/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (25/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (28/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 0 | Gen: (14/50) | TSz: 3 | numG#: 13 | Elapsed: 910.961878ms
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (16/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (22/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (1/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (10/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (19/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (28/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (28/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (22/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (13/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (19/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (25/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (25/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (4/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (22/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (28/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (22/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (31/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (13/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (16/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (16/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (31/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (31/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (34/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (31/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (28/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (25/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (7/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (19/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 9 | Gen: (16/50) | TSz: 3 | numG#: 13 | Elapsed: 688.267575ms
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (34/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 4 | Gen: (17/50) | TSz: 3 | numG#: 13 | Elapsed: 665.210853ms
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (1/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (4/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (7/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (25/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (19/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (31/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (1/36)
2020-01-03T15:47:33+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (22/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (28/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (10/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (25/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (10/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (28/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (34/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (4/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (34/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (31/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (22/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (34/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (13/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (28/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (31/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (13/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (16/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (25/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (16/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (19/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (22/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (25/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 6 | Gen: (18/50) | TSz: 3 | numG#: 13 | Elapsed: 707.104063ms
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (19/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (1/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (31/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (28/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 7 | Gen: (15/50) | TSz: 3 | numG#: 13 | Elapsed: 789.686595ms
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (34/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (34/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (28/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (7/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 2 | Gen: (14/50) | TSz: 3 | numG#: 13 | Elapsed: 873.743289ms
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (4/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (31/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (31/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (34/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 4 | Gen: (18/50) | TSz: 3 | numG#: 13 | Elapsed: 269.885153ms
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 8 | Gen: (14/50) | TSz: 3 | numG#: 13 | Elapsed: 675.990409ms
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (10/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (13/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (1/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (1/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (7/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (34/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (1/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (22/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (1/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 1 | Gen: (19/50) | TSz: 3 | numG#: 13 | Elapsed: 685.829437ms
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (34/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (1/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (4/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (16/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 3 | Gen: (14/50) | TSz: 3 | numG#: 13 | Elapsed: 856.72423ms
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (19/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (4/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (4/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (4/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (10/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (7/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (22/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 5 | Gen: (12/50) | TSz: 3 | numG#: 13 | Elapsed: 789.488445ms
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (4/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (7/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (25/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (25/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (10/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (1/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (7/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (13/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (1/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (28/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (13/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (31/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (4/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (7/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (16/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (28/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (10/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (4/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (7/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (16/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (10/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (34/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (7/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (31/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 9 | Gen: (17/50) | TSz: 3 | numG#: 13 | Elapsed: 601.080897ms
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (1/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (19/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (22/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (25/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (10/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (13/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (13/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (28/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (31/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (34/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (16/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (16/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (10/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (19/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (10/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (4/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (19/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (22/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (13/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (25/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (22/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (7/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (10/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (13/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (19/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (28/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (13/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (19/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (16/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (19/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (22/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (25/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (13/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 1 | Gen: (20/50) | TSz: 3 | numG#: 13 | Elapsed: 486.245743ms
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (34/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (31/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (25/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (16/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (16/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (28/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (31/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (34/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 4 | Gen: (19/50) | TSz: 3 | numG#: 13 | Elapsed: 545.181278ms
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 0 | Gen: (15/50) | TSz: 3 | numG#: 13 | Elapsed: 1.048637889s
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (1/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (22/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (22/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (1/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (34/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (19/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (1/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (4/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (4/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (28/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (7/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (16/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 6 | Gen: (19/50) | TSz: 3 | numG#: 13 | Elapsed: 784.74853ms
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (1/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (25/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (4/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (25/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (19/36)
2020-01-03T15:47:34+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (4/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (28/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (22/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (25/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (28/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (10/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (13/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (22/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (16/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (31/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (25/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (7/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (10/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (7/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (31/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (28/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (28/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (31/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (34/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (13/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (19/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (31/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (19/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (31/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (34/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (10/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (16/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (34/36)
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 2 | Gen: (15/50) | TSz: 3 | numG#: 13 | Elapsed: 964.709407ms
2020-01-03T15:47:35+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (22/36)
