
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (10/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (1/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (10/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (28/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (4/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (28/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 4 | Gen: (9/50) | TSz: 0 | numG#: 13 | Elapsed: 119.368118ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 9 | Gen: (13/50) | TSz: 0 | numG#: 13 | Elapsed: 89.139256ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (1/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (4/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (7/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 0 | Gen: (9/50) | TSz: 0 | numG#: 13 | Elapsed: 101.321041ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (1/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (7/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (10/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (1/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 8 | Gen: (11/50) | TSz: 0 | numG#: 13 | Elapsed: 158.674058ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (10/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (4/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 2 | Gen: (11/50) | TSz: 0 | numG#: 13 | Elapsed: 94.003013ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (1/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (4/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (4/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (7/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (10/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (1/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (28/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (4/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (7/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (7/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (10/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (7/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (28/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (10/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (28/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 1 | Gen: (9/50) | TSz: 0 | numG#: 13 | Elapsed: 128.158358ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (10/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (28/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 6 | Gen: (9/50) | TSz: 0 | numG#: 13 | Elapsed: 103.652979ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (28/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 7 | Gen: (9/50) | TSz: 0 | numG#: 13 | Elapsed: 117.890221ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (28/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 0 | Gen: (10/50) | TSz: 0 | numG#: 13 | Elapsed: 56.343183ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (1/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (4/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (7/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (10/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (1/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (1/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 9 | Gen: (14/50) | TSz: 0 | numG#: 13 | Elapsed: 63.780504ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (1/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 3 | Gen: (8/50) | TSz: 0 | numG#: 13 | Elapsed: 177.124283ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (1/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (4/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (1/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 4 | Gen: (10/50) | TSz: 0 | numG#: 13 | Elapsed: 64.841955ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (4/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (4/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (7/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (10/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (4/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (7/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (10/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (4/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (1/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (7/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (28/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (4/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (7/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 5 | Gen: (12/50) | TSz: 0 | numG#: 13 | Elapsed: 134.529668ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (7/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (28/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (10/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (1/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (10/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (28/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (10/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (4/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (7/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 2 | Gen: (12/50) | TSz: 0 | numG#: 13 | Elapsed: 105.080087ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (28/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (28/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 8 | Gen: (12/50) | TSz: 0 | numG#: 13 | Elapsed: 120.330245ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (1/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (10/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 0 | Gen: (11/50) | TSz: 0 | numG#: 13 | Elapsed: 73.891411ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (1/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (4/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (7/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (10/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 6 | Gen: (10/50) | TSz: 0 | numG#: 13 | Elapsed: 98.075336ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (28/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (4/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (1/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (28/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (7/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (1/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (4/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (7/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (10/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (28/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (4/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (10/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (28/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (31/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 7 | Gen: (10/50) | TSz: 0 | numG#: 13 | Elapsed: 107.226733ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (19/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (34/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 3 | Gen: (9/50) | TSz: 0 | numG#: 13 | Elapsed: 107.522003ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (13/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (7/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (1/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 4 | Gen: (11/50) | TSz: 0 | numG#: 13 | Elapsed: 97.992351ms
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (25/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (28/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (16/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (22/36)
2020-01-03T15:47:10+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (28/36)
