
2020-01-03T15:47:14+03:00 ==> Folder: 3 | 
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (1/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (4/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (25/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (31/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (28/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (13/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (13/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (4/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (16/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (7/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (25/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (31/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (34/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (10/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (13/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (7/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (19/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 1 | Gen: (9/50) | TSz: 3 | numG#: 13 | Elapsed: 914.754613ms
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (28/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (16/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (34/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (34/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (31/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (1/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (19/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (13/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (16/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 2 | Gen: (14/50) | TSz: 3 | numG#: 13 | Elapsed: 523.923906ms
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (34/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (16/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 9 | Gen: (11/50) | TSz: 3 | numG#: 13 | Elapsed: 816.26604ms
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (19/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (1/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (4/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (22/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (10/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (22/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (4/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (22/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 4 | Gen: (11/50) | TSz: 3 | numG#: 13 | Elapsed: 858.6798ms
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (19/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (25/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (1/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (4/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (7/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (16/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (1/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (13/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (25/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (7/36)
2020-01-03T15:47:21+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (28/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (4/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (25/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (22/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (10/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (19/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (10/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (31/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (28/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (16/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (19/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (25/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (28/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (31/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (7/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (34/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 7 | Gen: (14/50) | TSz: 3 | numG#: 13 | Elapsed: 547.948744ms
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (28/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (1/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (10/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (13/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (31/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (22/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (22/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (34/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (16/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (34/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (25/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (13/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (25/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (13/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (16/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (19/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (16/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (19/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (31/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (22/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (28/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 3 | Gen: (9/50) | TSz: 3 | numG#: 13 | Elapsed: 1.054563228s
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (19/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (4/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (22/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (25/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (25/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (34/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (28/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (31/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (28/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 5 | Gen: (10/50) | TSz: 3 | numG#: 13 | Elapsed: 1.108364785s
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (31/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (31/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (7/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (28/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (19/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (31/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (34/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 6 | Gen: (9/50) | TSz: 3 | numG#: 13 | Elapsed: 1.043842581s
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (1/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (1/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (10/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (13/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (1/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (34/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (34/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (22/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (4/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 9 | Gen: (12/50) | TSz: 3 | numG#: 13 | Elapsed: 639.022468ms
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (22/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 8 | Gen: (12/50) | TSz: 3 | numG#: 13 | Elapsed: 886.180206ms
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (4/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (4/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (16/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 2 | Gen: (15/50) | TSz: 3 | numG#: 13 | Elapsed: 674.503996ms
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (1/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (34/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (1/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (25/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (7/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (19/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (4/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (28/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (25/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (4/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (1/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 0 | Gen: (13/50) | TSz: 3 | numG#: 13 | Elapsed: 1.132700604s
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (7/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (10/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (22/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (4/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (10/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (7/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (10/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (13/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (13/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (25/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (28/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (7/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (7/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (1/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (13/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (7/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (10/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (4/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (31/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (10/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (16/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (16/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (10/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (28/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (13/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (31/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (7/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (16/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (31/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (13/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (16/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (19/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (13/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (19/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (22/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (34/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (19/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (10/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (16/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (19/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (22/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (22/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (16/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (25/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (25/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (34/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (34/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (13/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (28/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (28/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (19/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 7 | Gen: (15/50) | TSz: 3 | numG#: 13 | Elapsed: 838.493187ms
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (1/36)
2020-01-03T15:47:22+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (22/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (31/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (4/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (31/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 4 | Gen: (12/50) | TSz: 3 | numG#: 13 | Elapsed: 1.089755681s
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (19/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (25/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (25/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (34/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 1 | Gen: (10/50) | TSz: 3 | numG#: 13 | Elapsed: 1.247687243s
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (16/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (19/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (1/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (7/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (34/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (22/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (10/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 2 | Gen: (16/50) | TSz: 3 | numG#: 13 | Elapsed: 534.14766ms
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 5 | Gen: (11/50) | TSz: 3 | numG#: 13 | Elapsed: 703.247925ms
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (25/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (13/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (28/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (1/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (1/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (1/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (22/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (28/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (4/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (28/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (22/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (16/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (25/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (4/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (31/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (4/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (4/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (31/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (25/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (19/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (31/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (34/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (22/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (7/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (7/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 8 | Gen: (13/50) | TSz: 3 | numG#: 13 | Elapsed: 803.584227ms
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (1/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (28/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (10/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (25/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (34/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (10/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (7/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (34/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (28/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (13/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (31/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (31/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (34/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (4/36)
2020-01-03T15:47:23+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (10/36)
